Invoice ID,Customer,Division,Department,Cost Center,Vendor,Invoice Date,Due Date,Amount,Tax,Currency,Payment Method,Payment Status,Days Late,Expense Category,Account Code,Ledger Type
INV-2024-11197,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,CII Conferences,2024-08-10,2024-10-09,49131.15,8843.61,INR,Bank Transfer (NEFT),Paid,0,Event Sponsorships & Conferences,AC-5011,Sales & Marketing
INV-2023-11198,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Bharti Airtel Business,2023-11-30,2023-12-15,73780.84,13280.55,INR,Corporate Credit Card,Pending,0,Internet & Telecom,AC-5016,Operating Expense (OpEx)
INV-2024-11199,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,PayPal,2024-02-20,2024-03-06,65645.3,11816.15,INR,Bank Transfer (NEFT),Paid,0,Bank & Financial Charges,AC-5014,Administrative & General
INV-2024-11200,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,CtrlS Datacenters,2024-01-24,2024-03-09,2117955.99,381232.08,INR,Bank Transfer (RTGS),Paid,0,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS)
INV-2023-11201,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Wipro Engineering,2023-08-11,2023-09-10,1837152.52,330687.45,INR,Bank Transfer (RTGS),Pending,0,Project Engineering Contractors,AC-5003,Direct Services Cost (COGS)
INV-2023-11202,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Embassy Office Parks,2023-05-31,2023-06-30,185883.18,33458.97,INR,Direct Debit,Paid,0,Office Rent & Coworking Spaces,AC-5007,Operating Expense (OpEx)
INV-2024-11203,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,AdGlobal360,2024-09-22,2024-11-21,187308.28,33715.49,INR,Bank Transfer (NEFT),Paid,0,Digital Advertising & PR,AC-5010,Sales & Marketing
INV-2023-11204,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Siemens EDA (Mentor Graphics),2023-11-03,2023-12-18,3427420.08,616935.61,INR,Bank Transfer (NEFT),Overdue,56,EDA Tools & Software Licenses,AC-5000,Direct Services Cost (COGS)
INV-2024-11205,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Synopsys,2024-09-18,2024-11-17,15248.71,0,USD,Wire Transfer,Pending,0,EDA Tools & Software Licenses,AC-5000,Direct Services Cost (COGS)
INV-2023-11206,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Vi Enterprise,2023-10-29,2023-11-13,42729.49,7691.31,INR,Bank Transfer (NEFT),Paid,0,Internet & Telecom,AC-5016,Operating Expense (OpEx)
INV-2023-11207,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,Deloitte,2023-01-01,2023-02-15,42586.45,7665.56,INR,Direct Debit,Paid,0,Legal & Accounting Fees,AC-5013,Administrative & General
INV-2023-11208,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Wipro Engineering,2023-08-29,2023-10-28,656294.49,118133.01,INR,Bank Transfer (NEFT),Paid,0,Project Engineering Contractors,AC-5003,Direct Services Cost (COGS)
INV-2024-11209,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Postman,2024-01-27,2024-03-27,88209.14,15877.65,INR,Bank Transfer (NEFT),Paid,0,Software Subscriptions (SaaS),AC-5005,Operating Expense (OpEx)
INV-2024-11210,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,Stripe,2024-11-09,2024-12-09,63714.07,11468.53,INR,Corporate Credit Card,Paid,0,Bank & Financial Charges,AC-5014,Administrative & General
INV-2024-11211,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Brijraj Cleanworks,2024-01-29,2024-03-14,51132.79,9203.9,INR,Corporate Credit Card,Pending,0,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx)
INV-2024-11212,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,McKinsey,2024-11-17,2024-12-17,29031.25,5225.62,INR,Corporate Credit Card,Paid,0,Legal & Accounting Fees,AC-5013,Administrative & General
INV-2024-11213,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,GitHub,2024-05-13,2024-07-12,884.77,0,USD,Wire Transfer,Overdue,18,Software Subscriptions (SaaS),AC-5005,Operating Expense (OpEx)
INV-2024-11214,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,Google Ads,2024-03-01,2024-04-30,1378.85,0,USD,Wire Transfer,Pending,0,Digital Advertising & PR,AC-5010,Sales & Marketing
INV-2024-11215,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,IndiQube,2024-09-10,2024-11-09,871802.03,156924.37,INR,Bank Transfer (NEFT),Paid,0,Office Rent & Coworking Spaces,AC-5007,Operating Expense (OpEx)
INV-2024-11216,Silicon Interfaces,Corporate / Shared,Business Development & BD,CC-CORP-BD,Oberoi Group,2024-03-10,2024-05-09,157408.63,28333.55,INR,Corporate Credit Card,Paid,0,Travel & Lodging,AC-5012,Travel & Entertainment
INV-2024-11217,Silicon Interfaces,VLSI Division,VLSI Lab & Validation,CC-VLSI-LAB,Tektronix,2024-03-10,2024-03-25,3366643.88,605995.9,INR,Bank Transfer (RTGS),Paid,0,Lab Equipment & Testing Services,AC-5002,Direct Services Cost (COGS)
INV-2023-11218,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,InCore Semiconductors,2023-10-03,2023-12-02,1429551.03,257319.19,INR,Bank Transfer (NEFT),Overdue,74,Hardware Emulation & IP Licensing,AC-5001,Direct Services Cost (COGS)
INV-2024-11219,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Amazon Web Services (AWS),2024-08-04,2024-10-03,913869.55,164496.52,INR,Bank Transfer (RTGS),Paid,0,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS)
INV-2023-11220,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,HCL Infosystems,2023-03-23,2023-04-22,190576.52,34303.77,INR,Bank Transfer (NEFT),Paid,0,Hardware & Workstations,AC-5015,Operating Expense (OpEx)
INV-2024-11221,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,McKinsey,2024-04-21,2024-05-06,61359.65,11044.74,INR,Bank Transfer (NEFT),Paid,0,Legal & Accounting Fees,AC-5013,Administrative & General
INV-2023-11222,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,DAC (Design Automation Conference),2023-09-09,2023-11-08,61853.87,11133.7,INR,Bank Transfer (NEFT),Paid,0,Event Sponsorships & Conferences,AC-5011,Sales & Marketing
INV-2024-11223,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,HP Inc.,2024-12-01,2025-01-15,312378.58,56228.14,INR,Direct Debit,Paid,0,Hardware & Workstations,AC-5015,Operating Expense (OpEx)
INV-2023-11224,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,MosChip Technologies,2023-01-12,2023-03-13,1855194.48,333935.01,INR,Bank Transfer (NEFT),Paid,0,EDA Tools & Software Licenses,AC-5000,Direct Services Cost (COGS)
INV-2024-11225,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Postman,2024-03-07,2024-04-21,59565.12,10721.72,INR,Direct Debit,Overdue,38,Software Subscriptions (SaaS),AC-5005,Operating Expense (OpEx)
INV-2023-11226,Silicon Interfaces,VLSI Division,VLSI Lab & Validation,CC-VLSI-LAB,Tektronix,2023-02-06,2023-03-23,2857671.79,514380.92,INR,Bank Transfer (NEFT),Paid,0,Lab Equipment & Testing Services,AC-5002,Direct Services Cost (COGS)
INV-2024-11227,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,AMD / Xilinx,2024-10-06,2024-12-05,2163248.09,389384.66,INR,Bank Transfer (RTGS),Paid,0,Hardware Emulation & IP Licensing,AC-5001,Direct Services Cost (COGS)
INV-2024-11228,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Cisco Systems,2024-10-01,2024-10-16,539844.21,97171.96,INR,Bank Transfer (RTGS),Paid,0,Hardware & Workstations,AC-5015,Operating Expense (OpEx)
INV-2024-11229,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,IEEE Expos,2024-06-01,2024-06-16,18878.62,3398.15,INR,Corporate UPI,Pending,0,Event Sponsorships & Conferences,AC-5011,Sales & Marketing
INV-2023-11230,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,CBRE Group,2023-05-16,2023-06-30,560020.37,100803.67,INR,Bank Transfer (NEFT),Paid,0,Office Rent & Coworking Spaces,AC-5007,Operating Expense (OpEx)
INV-2024-11231,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,Google Ads,2024-09-10,2024-10-10,194588.7,35025.97,INR,Bank Transfer (NEFT),Overdue,20,Digital Advertising & PR,AC-5010,Sales & Marketing
INV-2024-11232,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Awfis Space Solutions,2024-01-14,2024-02-13,248761.68,44777.1,INR,Bank Transfer (NEFT),Paid,0,Office Rent & Coworking Spaces,AC-5007,Operating Expense (OpEx)
INV-2024-11233,Silicon Interfaces,Software Division,Quality Assurance & DevOps,CC-SW-QA,New Relic,2024-05-11,2024-06-10,21664.07,3899.53,INR,Corporate Credit Card,Pending,0,Testing & Monitoring Tools,AC-5006,Operating Expense (OpEx)
INV-2023-11234,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,BambooHR,2023-03-28,2023-04-27,31598.82,5687.79,INR,Corporate Credit Card,Paid,0,HR & Payroll Software,AC-5008,Operating Expense (OpEx)
INV-2024-11235,Silicon Interfaces,Corporate / Shared,Business Development & BD,CC-CORP-BD,Taj Hotels,2024-02-27,2024-04-27,146934.02,26448.12,INR,Direct Debit,Paid,0,Travel & Lodging,AC-5012,Travel & Entertainment
INV-2023-11236,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Capgemini Tech,2023-08-04,2023-09-18,2751252.58,495225.46,INR,Bank Transfer (NEFT),Paid,0,Project Engineering Contractors,AC-5003,Direct Services Cost (COGS)
INV-2023-11237,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Embassy Office Parks,2023-04-29,2023-05-14,497091.5,89476.47,INR,Direct Debit,Paid,0,Office Rent & Coworking Spaces,AC-5007,Operating Expense (OpEx)
INV-2023-11238,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,HCL Infosystems,2023-11-05,2024-01-04,212639.93,38275.19,INR,Bank Transfer (NEFT),Paid,0,Hardware & Workstations,AC-5015,Operating Expense (OpEx)
INV-2024-11239,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Cadence Design Systems,2024-02-04,2024-04-04,14608.46,0,USD,Wire Transfer,Paid,0,EDA Tools & Software Licenses,AC-5000,Direct Services Cost (COGS)
INV-2024-11240,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,AZB & Partners,2024-03-21,2024-04-05,73779.56,13280.32,INR,Direct Debit,Paid,0,Legal & Accounting Fees,AC-5013,Administrative & General
INV-2024-11241,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Keka HR,2024-11-25,2025-01-09,8686.43,1563.56,INR,Corporate Credit Card,Overdue,88,HR & Payroll Software,AC-5008,Operating Expense (OpEx)
INV-2024-11242,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,AMD / Xilinx,2024-06-28,2024-08-12,3455795.37,622043.17,INR,Bank Transfer (NEFT),Overdue,56,Hardware Emulation & IP Licensing,AC-5001,Direct Services Cost (COGS)
INV-2023-11243,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Google Cloud Platform (GCP),2023-04-11,2023-05-26,6988.66,0,USD,Wire Transfer,Paid,0,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS)
INV-2024-11244,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Ansys,2024-04-17,2024-05-17,3137403.04,564732.55,INR,Bank Transfer (RTGS),Paid,0,EDA Tools & Software Licenses,AC-5000,Direct Services Cost (COGS)
INV-2023-11245,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,AZB & Partners,2023-12-12,2024-01-11,86284.63,15531.23,INR,Corporate Credit Card,Paid,0,Legal & Accounting Fees,AC-5013,Administrative & General
INV-2023-11246,Silicon Interfaces,Software Division,Quality Assurance & DevOps,CC-SW-QA,LambdaTest,2023-01-09,2023-01-24,26402.44,4752.44,INR,Corporate Credit Card,Paid,0,Testing & Monitoring Tools,AC-5006,Operating Expense (OpEx)
INV-2023-11247,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,Razorpay,2023-04-17,2023-06-16,22770.4,4098.67,INR,Bank Transfer (NEFT),Paid,0,Bank & Financial Charges,AC-5014,Administrative & General
INV-2023-11248,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,McKinsey,2023-09-15,2023-10-15,38731.08,6971.59,INR,Bank Transfer (NEFT),Paid,0,Legal & Accounting Fees,AC-5013,Administrative & General
INV-2024-11249,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Amazon Web Services (AWS),2024-08-31,2024-09-30,3187.54,0,USD,Wire Transfer,Overdue,82,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS)
INV-2023-11250,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Synopsys,2023-05-03,2023-05-18,2319342.75,417481.7,INR,Bank Transfer (RTGS),Pending,0,EDA Tools & Software Licenses,AC-5000,Direct Services Cost (COGS)
INV-2024-11251,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Bharti Airtel Business,2024-11-03,2024-12-03,12583.95,2265.11,INR,Corporate Credit Card,Pending,0,Internet & Telecom,AC-5016,Operating Expense (OpEx)
INV-2023-11252,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Cisco Systems,2023-10-29,2023-12-28,191291.81,34432.53,INR,Corporate Credit Card,Paid,0,Hardware & Workstations,AC-5015,Operating Expense (OpEx)
INV-2024-11253,Silicon Interfaces,Corporate / Shared,Business Development & BD,CC-CORP-BD,Ola Cabs,2024-04-09,2024-05-24,147769.36,26598.48,INR,Bank Transfer (NEFT),Pending,0,Travel & Lodging,AC-5012,Travel & Entertainment
INV-2023-11254,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,GreytHR,2023-11-28,2024-01-12,98409.47,17713.7,INR,Corporate Credit Card,Paid,0,HR & Payroll Software,AC-5008,Operating Expense (OpEx)
INV-2023-11255,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,CBRE Group,2023-03-05,2023-05-04,720188.18,129633.87,INR,Bank Transfer (RTGS),Paid,0,Office Rent & Coworking Spaces,AC-5007,Operating Expense (OpEx)
INV-2023-11256,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,PayPal,2023-09-29,2023-10-29,93887.24,16899.7,INR,Direct Debit,Paid,0,Bank & Financial Charges,AC-5014,Administrative & General
INV-2024-11257,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,LinkedIn Marketing,2024-09-16,2024-11-15,133535.9,24036.46,INR,Direct Debit,Paid,0,Digital Advertising & PR,AC-5010,Sales & Marketing
INV-2023-11258,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,HP Inc.,2023-05-28,2023-07-27,123231.03,22181.59,INR,Bank Transfer (NEFT),Paid,0,Hardware & Workstations,AC-5015,Operating Expense (OpEx)
INV-2024-11259,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Atlassian (Jira/Confluence),2024-03-28,2024-05-12,97078,17474.04,INR,Corporate Credit Card,Paid,0,Software Subscriptions (SaaS),AC-5005,Operating Expense (OpEx)
INV-2023-11260,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Synopsys,2023-09-14,2023-11-13,10233.84,0,USD,Wire Transfer,Paid,0,EDA Tools & Software Licenses,AC-5000,Direct Services Cost (COGS)
INV-2023-11261,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,MosChip,2023-06-02,2023-06-17,2862222.26,515200.01,INR,Bank Transfer (NEFT),Overdue,86,Project Engineering Contractors,AC-5003,Direct Services Cost (COGS)
INV-2023-11262,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,Embedded World,2023-06-05,2023-07-20,21250.71,3825.13,INR,Corporate Credit Card,Overdue,74,Event Sponsorships & Conferences,AC-5011,Sales & Marketing
INV-2024-11263,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Brijraj Cleanworks,2024-05-17,2024-07-16,8811.07,1585.99,INR,Corporate Credit Card,Paid,0,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx)
INV-2023-11264,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,AZB & Partners,2023-08-20,2023-09-04,54786.88,9861.64,INR,Bank Transfer (NEFT),Paid,0,Legal & Accounting Fees,AC-5013,Administrative & General
INV-2023-11265,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,MSEDCL,2023-05-05,2023-06-19,84345.64,15182.22,INR,Direct Debit,Paid,0,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx)
INV-2023-11266,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,AdGlobal360,2023-02-26,2023-03-13,100153.06,18027.55,INR,Direct Debit,Paid,0,Digital Advertising & PR,AC-5010,Sales & Marketing
INV-2024-11267,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,PwC,2024-04-15,2024-05-30,93744.76,16874.06,INR,Corporate Credit Card,Paid,0,Legal & Accounting Fees,AC-5013,Administrative & General
INV-2023-11268,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,CtrlS Datacenters,2023-02-10,2023-04-11,1659615.62,298730.81,INR,Bank Transfer (NEFT),Paid,0,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS)
INV-2023-11269,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,MSEDCL,2023-04-20,2023-06-04,73267.16,13188.09,INR,Bank Transfer (NEFT),Paid,0,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx)
INV-2023-11270,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,MosChip,2023-07-14,2023-08-13,846579.45,152384.3,INR,Bank Transfer (RTGS),Paid,0,Project Engineering Contractors,AC-5003,Direct Services Cost (COGS)
INV-2023-11271,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Brijraj Cleanworks,2023-09-02,2023-11-01,85824.14,15448.35,INR,Bank Transfer (NEFT),Paid,0,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx)
INV-2024-11272,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Tessolve,2024-05-26,2024-07-25,734541.68,132217.5,INR,Bank Transfer (RTGS),Overdue,3,Project Engineering Contractors,AC-5003,Direct Services Cost (COGS)
INV-2023-11273,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,HDFC Bank,2023-02-27,2023-04-13,22060.22,3970.84,INR,Corporate Credit Card,Pending,0,Bank & Financial Charges,AC-5014,Administrative & General
INV-2023-11274,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Rashi Peripherals,2023-05-02,2023-06-01,778116.12,140060.9,INR,Bank Transfer (NEFT),Pending,0,Hardware & Workstations,AC-5015,Operating Expense (OpEx)
INV-2024-11275,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Slack,2024-08-16,2024-09-15,99137.16,17844.69,INR,Bank Transfer (NEFT),Overdue,5,Software Subscriptions (SaaS),AC-5005,Operating Expense (OpEx)
INV-2024-11276,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,HSBC,2024-05-15,2024-05-30,28941.4,5209.45,INR,Bank Transfer (NEFT),Paid,0,Bank & Financial Charges,AC-5014,Administrative & General
INV-2023-11277,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Sodexo,2023-09-06,2023-10-06,34837.35,6270.72,INR,Bank Transfer (NEFT),Paid,0,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx)
INV-2023-11278,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Workday,2023-11-11,2023-11-26,6671.29,1200.83,INR,Corporate Credit Card,Paid,0,HR & Payroll Software,AC-5008,Operating Expense (OpEx)
INV-2023-11279,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,Bengaluru Tech Summit,2023-03-07,2023-03-22,40255.61,7246.01,INR,Bank Transfer (NEFT),Paid,0,Event Sponsorships & Conferences,AC-5011,Sales & Marketing
INV-2023-11280,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,KPMG,2023-03-06,2023-04-05,43464.84,7823.67,INR,Bank Transfer (NEFT),Paid,0,Legal & Accounting Fees,AC-5013,Administrative & General
INV-2024-11281,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,CII Conferences,2024-02-16,2024-04-01,57719.57,10389.52,INR,Bank Transfer (NEFT),Paid,0,Event Sponsorships & Conferences,AC-5011,Sales & Marketing
INV-2024-11282,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Darwinbox,2024-07-12,2024-08-11,40286.23,7251.52,INR,Corporate Credit Card,Paid,0,HR & Payroll Software,AC-5008,Operating Expense (OpEx)
INV-2024-11283,Silicon Interfaces,Corporate / Shared,Business Development & BD,CC-CORP-BD,Emirates,2024-08-30,2024-09-29,117365.57,21125.8,INR,Corporate Credit Card,Paid,0,Travel & Lodging,AC-5012,Travel & Entertainment
INV-2023-11284,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,Meta for Business,2023-05-25,2023-07-24,75312.86,13556.31,INR,Direct Debit,Paid,0,Digital Advertising & PR,AC-5010,Sales & Marketing
INV-2023-11285,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Cyient,2023-06-18,2023-08-17,1141629.01,205493.22,INR,Bank Transfer (RTGS),Paid,0,Project Engineering Contractors,AC-5003,Direct Services Cost (COGS)
INV-2023-11286,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Capgemini Tech,2023-04-13,2023-06-12,1262188.2,227193.88,INR,Bank Transfer (RTGS),Pending,0,Project Engineering Contractors,AC-5003,Direct Services Cost (COGS)
